Station_ID	Tide_Amp (ft)	calendar_year	min_date	max_date	90th%Upper_water_level (ft NAVD88)	10%thLower_water_level (ft NAVD88)	avg_water_level (ft NAVD88)	avg_flooding (ft)	90%thUpper_flooding (ft)	10%thLower_flooding (ft)	GEOID	std_deviation_water_level(ft NAVD88)	std_deviation_avg_flooding (ft)
CS21-29	0.03602096	1998	1/1/1998 12:00:00 AM	12/31/1998 11:00:00 PM	2	0.71	1.3	0.05	0.75	-0.54	GEOID99   	0.55	0.55
CS21-29	0.2163458	1999	1/1/1999 12:00:00 AM	12/31/1999 11:00:00 PM	1.38	0.47	0.93	-0.32	0.13	-0.78	GEOID99   	0.35	0.35
CS21-29	0.008492338	2000	1/1/2000 12:00:00 AM	12/31/2000 11:00:00 PM	1.2	0.11	0.6	-0.65	-0.05	-1.14	GEOID99   	0.44	0.44
CS21-29	0.05739669	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.98	0.95	1.39	0.14	0.73	-0.3	GEOID99   	0.42	0.42
CS21-29	0.04415707	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	2.14	0.78	1.42	0.17	0.89	-0.48	GEOID99   	0.66	0.66
CS21-29	0.0408427	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.55	0.65	1.1	-0.15	0.3	-0.6	GEOID99   	0.35	0.35
CS21-98	0.05053673	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.38	0.45	0.92	-0.33	0.13	-0.8	GEOID99   	0.37	0.37
CS23-01	0.06722137	1998	3/18/1998 1:00:00 PM	12/31/1998 11:00:00 PM	2.01	0.89	1.39	1.39	2.01	0.89	GEOID99   	0.47	0.47
CS23-01	0.08164183	1999	1/1/1999 12:00:00 AM	12/31/1999 11:00:00 PM	1.53	0.74	1.05	1.05	1.53	0.74	GEOID99   	0.6	0.6
CS23-01	0.07816464	2000	1/1/2000 12:00:00 AM	12/31/2000 11:00:00 PM	1.48	0.59	1.01	1.01	1.48	0.59	GEOID99   	0.35	0.35
CS23-01	0.04203572	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.89	0.9	1.42	1.42	1.89	0.9	GEOID99   	0.37	0.37
CS23-01	0.1485306	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.68	0.65	1.14	1.14	1.68	0.65	GEOID99   	0.39	0.39
CS23-01R	0.4273466	2000	1/1/2000 12:00:00 AM	12/31/2000 11:00:00 PM	1.66	0.2	0.93	-0.53	0.2	-1.25	GEOID99   	0.56	0.56
CS23-01R	0.4017557	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.71	0.34	1.05	-0.4	0.25	-1.12	GEOID99   	0.54	0.54
CS23-01R	0.4103728	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.81	0.37	1.12	-0.34	0.35	-1.09	GEOID99   	0.56	0.56
CS23-01R	0.4234433	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.7	0.3	1.02	-0.44	0.24	-1.16	GEOID99   	0.54	0.54
CS23-01R	0.2995361	2007	1/1/2007 12:00:00 AM	12/31/2007 11:00:00 PM	2.44	0.01	1.08	-0.38	0.98	-1.45	GEOID99   	0.94	0.94
CS23-02	0.01146229	1999	1/1/1999 12:00:00 AM	12/31/1999 11:00:00 PM	1.6	1	1.31	-0.09	0.2	-0.4	GEOID99   	0.22	0.22
CS23-02	0.01329304	2000	1/1/2000 12:00:00 AM	12/31/2000 11:00:00 PM	1.6	0.71	1.12	-0.28	0.2	-0.69	GEOID99   	0.34	0.34
CS23-02	0.00403065	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	2.08	1.04	1.59	0.19	0.68	-0.36	GEOID99   	0.4	0.4
CS23-02	0.02032447	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.84	0.98	1.4	0	0.44	-0.43	GEOID99   	0.33	0.33
CS23-03	0.009962121	1998	3/18/1998 12:00:00 PM	12/31/1998 11:00:00 PM	1.95	0.84	1.33	-0.06	0.56	-0.55	GEOID99   	0.45	0.45
CS23-03	0.01184332	1999	1/1/1999 12:00:00 AM	12/31/1999 11:00:00 PM	1.42	0.79	1.12	-0.27	0.03	-0.6	GEOID99   	0.23	0.23
CS23-03	0.01341006	2000	1/1/2000 12:00:00 AM	12/31/2000 11:00:00 PM	1.39	0.54	0.94	-0.45	0	-0.85	GEOID99   	0.33	0.33
CS23-03	0.005504842	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.77	0.81	1.32	-0.07	0.38	-0.58	GEOID99   	0.37	0.37
CS23-03	0.02184462	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.63	0.76	1.17	-0.23	0.24	-0.64	GEOID99   	0.33	0.33
CS23-03	0.01092645	2007	1/1/2007 12:00:00 AM	12/31/2007 11:00:00 PM	1.69	0.95	1.29	-0.1	0.3	-0.44	GEOID99   	0.29	0.29
CS23-05	0.01762609	1998	3/18/1998 10:00:00 AM	12/31/1998 11:00:00 PM	1.82	0.7	1.27	-0.14	0.41	-0.71	GEOID99   	0.47	0.47
CS23-05	0.01748287	1999	1/1/1999 12:00:00 AM	12/31/1999 11:00:00 PM	1.39	-1.06	0.62	-0.79	-0.02	-2.47	GEOID99   	0.89	0.89
CS23-05	0.01632613	2000	1/1/2000 12:00:00 AM	12/31/2000 11:00:00 PM	1.3	0.43	0.84	-0.57	-0.11	-0.98	GEOID99   	0.35	0.35
CS23-05	0.01236598	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.8	0.89	1.32	-0.09	0.39	-0.52	GEOID99   	0.37	0.37
CS23-05	0.0119281	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.97	0.82	1.37	-0.03	0.56	-0.53	GEOID99   	0.45	0.43
CS23-05	0.02594895	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.6	0.57	1.04	-0.37	0.19	-0.84	GEOID99   	0.41	0.41
CS23-05	0.01704017	2004	1/1/2004 12:00:00 AM	12/31/2004 11:00:00 PM	1.64	0.79	1.21	-0.2	0.23	-0.62	GEOID99   	0.31	0.31
CS23-05	0.01461724	2007	1/1/2007 12:00:00 AM	12/31/2007 11:00:00 PM	1.95	0.96	1.44	0.03	0.54	-0.45	GEOID99   	0.36	0.36
CS27-25	0.03808576	2005	1/1/2005 12:00:00 AM	12/31/2005 11:00:00 PM	1.75	0.67	1.24	0	0	0	GEOID99   	0.51	0
CS31-01	0.0181566	2005	1/1/2005 12:00:00 AM	12/31/2005 11:00:00 PM	1.94	1.08	1.57	0	0	0	GEOID99   	0.33	0
ME04-06	0.1092457	1998	1/1/1998 12:00:00 AM	12/31/1998 11:00:00 PM	2.05	0.78	1.35	-0.09	0.62	-0.66	GEOID99   	0.54	0.54
ME04-06	0.161504	1999	1/1/1999 12:00:00 AM	12/31/1999 11:00:00 PM	1.66	0.69	1.23	-0.2	0.23	-0.74	GEOID99   	0.42	0.42
ME04-06	0.09884415	2000	1/1/2000 12:00:00 AM	12/31/2000 11:00:00 PM	1.45	0.42	0.87	-0.56	0.02	-1.01	GEOID99   	0.38	0.38
ME04-06	0.1161149	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.92	0.87	1.36	-0.08	0.49	-0.56	GEOID99   	0.39	0.39
ME04-06	0.1262125	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	2.15	0.86	1.48	0.05	0.72	-0.57	GEOID99   	0.5	0.51
ME04-06	0.2128528	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.76	0.73	1.28	-0.15	0.33	-0.71	GEOID99   	0.41	0.41
ME04-06	0.1731688	2004	1/1/2004 12:00:00 AM	12/31/2004 11:00:00 PM	2.07	0.79	1.42	-0.01	0.64	-0.65	GEOID99   	0.48	0.48
ME04-06	0.2976547	2005	1/1/2005 12:00:00 AM	12/31/2005 11:00:00 PM	1.63	0.57	1.1	-0.34	0.2	-0.86	GEOID99   	0.39	0.39
ME04-06	0.3663179	2006	1/1/2006 12:00:00 AM	9/26/2006 10:00:00 AM	1.49	0.45	0.97	-0.46	0.05	-0.98	GEOID99   	0.41	0.41
ME04-143R	0.01608288	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.62	0.61	1.1	0.53	1.1	0.01		0.44	0.5
ME04-143R	0.01145631	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.99	0.45	1.14	0.53	1.38	-0.16		0.62	0.62
ME04-143R	0.01573409	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.41	0.47	0.92	0.31	0.8	-0.14		0.36	0.37
ME04-143R	0.01383893	2004	1/1/2004 12:00:00 AM	12/31/2004 11:00:00 PM	2.04	0.17	1.1	0.49	1.44	-0.43		0.64	0.64
ME04-143R	0.02369272	2005	1/1/2005 12:00:00 AM	12/31/2005 11:00:00 PM	1.49	0.03	0.66	0.05	0.88	-0.58		0.54	0.54
ME04-143R	0.01561569	2006	1/1/2006 12:00:00 AM	9/26/2006 1:00:00 PM	0.91	0.17	0.55	-0.06	0.3	-0.44		0.28	0.28
ME04-19	0.05119791	1998	1/1/1998 12:00:00 AM	12/31/1998 11:00:00 PM	1.5	0.63	1.07	0	0.43	-0.44	GEOID99   	0.39	0.39
ME04-19	0.04987098	1999	1/1/1999 12:00:00 AM	12/31/1999 11:00:00 PM	1.13	0.37	0.74	-0.33	0.05	-0.7	GEOID99   	0.29	0.29
ME04-19	0.01647922	2000	1/1/2000 12:00:00 AM	12/31/2000 11:00:00 PM	0.96	0.4	0.65	-0.42	-0.11	-0.67	GEOID99   	0.26	0.26
ME04-19	0.02196071	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.55	0.82	1.13	0.06	0.48	-0.26	GEOID99   	0.3	0.3
ME04-19	0.01319909	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	2.04	0.86	1.26	0.19	0.97	-0.21	GEOID99   	0.42	0.42
ME04-19	0.04621122	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.41	0.87	1.13	0.05	0.33	-0.2	GEOID99   	0.24	0.24
ME04-19	0.03667279	2004	1/1/2004 12:00:00 AM	12/31/2004 11:00:00 PM	1.79	0.93	1.3	0.23	0.72	-0.14	GEOID99   	0.33	0.33
ME04-29	0.01044768	1998	1/1/1998 12:00:00 AM	12/31/1998 11:00:00 PM	1.52	0.81	1.16	0.31	0.66	-0.04	GEOID99   	0.39	0.39
ME04-29	0.01735977	1999	1/1/1999 12:00:00 AM	12/31/1999 11:00:00 PM	1.21	0.57	0.88	0.02	0.36	-0.28	GEOID99   	0.26	0.26
ME04-29	0.006519092	2000	1/1/2000 12:00:00 AM	12/31/2000 11:00:00 PM	1.24	0.45	0.84	-0.02	0.38	-0.41	GEOID99   	0.28	0.28
ME04-29	0.005901424	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.49	0.58	1.05	0.2	0.63	-0.27	GEOID99   	0.34	0.34
ME04-29	0.008545225	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.74	0.73	1.24	0.39	0.89	-0.13	GEOID99   	0.4	0.4
ME04-29	0.01555514	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.54	0.64	1.08	0.23	0.69	-0.22	GEOID99   	0.34	0.34
ME04-29	0.01097538	2004	1/1/2004 12:00:00 AM	12/31/2004 11:00:00 PM	1.62	0.82	1.2	0.35	0.77	-0.03	GEOID99   	0.32	0.32
ME04-29	0.005082387	2005	1/1/2005 12:00:00 AM	12/31/2005 11:00:00 PM	1.35	0.8	1.07	0.22	0.5	-0.05	GEOID99   	0.25	0.25
ME04-50R	0.004106178	1998	1/1/1998 12:00:00 AM	12/31/1998 11:00:00 PM	1.78	0.58	1.15	0.54	1.18	-0.02	GEOID99   	0.55	0.54
ME04-50R	0.005428242	1999	1/1/1999 12:00:00 AM	12/31/1999 11:00:00 PM	1.28	0.47	0.92	0.31	0.67	-0.14	GEOID99   	0.32	0.32
ME11-01R	0.3280287	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.71	0.3	1	-0.03	0.69	-0.73	GEOID99   	0.58	0.58
ME11-01R	0.3433306	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.9	-0.47	0.93	-0.1	0.88	-1.5	GEOID99   	0.87	0.87
ME11-01R	0.4252968	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.5	0.22	0.87	-0.16	0.47	-0.81	GEOID99   	0.54	0.54
ME11-01R	0.3321604	2004	1/1/2004 12:00:00 AM	12/31/2004 11:00:00 PM	2.01	0.46	1.18	0.15	0.98	-0.57	GEOID99   	0.6	0.6
ME11-01R	0.4689421	2005	1/1/2005 12:00:00 AM	12/31/2005 11:00:00 PM	1.68	0.17	0.95	-0.08	0.65	-0.86	GEOID99   	0.77	0.77
ME11-01R	0.443943	2006	1/1/2006 12:00:00 AM	12/31/2006 11:00:00 PM	1.57	0.16	0.84	-0.19	0.54	-0.87	GEOID99   	0.58	0.58
ME11-01R	0.4172228	2007	1/1/2007 12:00:00 AM	12/31/2007 11:00:00 PM	1.88	0.5	1.22	0.19	0.85	-0.53	GEOID99   	0.55	0.55
ME11-01R	0.3141607	2008	1/1/2008 12:00:00 AM	12/31/2008 11:00:00 PM	1.82	0.49	1.18	0.15	0.79	-0.54	GEOID99   	0.71	0.71
ME11-01R	0.3786527	2009	1/1/2009 12:00:00 AM	12/31/2009 11:00:00 PM	1.9	0.37	1.15	0.12	0.87	-0.66	GEOID99   	0.58	0.58
ME11-01R	0.5232241	2010	1/1/2010 12:00:00 AM	12/31/2010 11:00:00 PM	1.72	0.26	0.97	-0.06	0.69	-0.77	GEOID99   	0.57	0.57
ME11-01R	0.5283213	2011	1/1/2011 12:00:00 AM	12/31/2011 11:00:00 PM	1.57	0.28	0.9	-0.13	0.54	-0.75	GEOID99   	0.51	0.51
ME11-01R	0.3377647	2012	1/1/2012 12:00:00 AM	12/31/2012 11:00:00 PM	1.9	0.66	1.31	0.28	0.87	-0.37	GEOID99   	0.47	0.47
ME11-72	0.005434531	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.83	1.06	1.4	0.24	0.66	-0.1	GEOID99   	0.33	0.33
ME14-01	0.006794538	2003	1/1/2003 12:00:00 AM	12/3/2003 12:00:00 PM	1.05	-0.12	0.43	-0.58	0.03	-1.14	GEOID99   	0.43	0.43
ME14-02R	0.01096684	2003	1/1/2003 12:00:00 AM	12/3/2003 11:00:00 AM	1.7	0.12	0.83	-0.64	0.15	-1.41	GEOID99   	0.65	0.63
ME16-01	0.004893238	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	2.13	0.71	1.27	0.01	0.87	-0.55	GEOID99   	0.54	0.54
ME16-01	0.0202857	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.63	0.77	1.18	-0.08	0.37	-0.49	GEOID99   	0.31	0.31
ME16-02	0.1275943	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.88	0.72	1.34	0.08	0.62	-0.54	GEOID99   	0.43	0.44
ME16-03	0.1200743	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.92	0.77	1.35	0.09	0.66	-0.49	GEOID99   	0.43	0.43
ME16-03	0.1967141	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.8	0.77	1.23	-0.03	0.54	-0.49	GEOID99   	0.44	0.44
ME16-04R	0.849256	2002	1/9/2002 1:00:00 PM	12/31/2002 11:00:00 PM	1.93	-0.07	0.99	-0.27	0.67	-1.33	GEOID99   	0.75	0.75
ME16-04R	0.8945951	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.95	0.03	1.03	-0.23	0.69	-1.23	GEOID99   	0.72	0.72
ME16-06	0.2222346	2007	1/1/2007 12:00:00 AM	12/31/2007 11:00:00 PM	1.63	0.51	1.09	-0.17	0.37	-0.75	GEOID99   	0.43	0.43
ME16-06	0.194995	2008	1/1/2008 12:00:00 AM	12/31/2008 11:00:00 PM	2.23	0.61	1.33	0.07	0.97	-0.65	GEOID99   	0.82	0.82
ME16-06	0.2305164	2009	1/1/2009 12:00:00 AM	12/31/2009 11:00:00 PM	1.82	0.54	1.2	-0.06	0.56	-0.72	GEOID99   	0.49	0.49
ME16-06	0.2455459	2010	1/1/2010 12:00:00 AM	12/31/2010 11:00:00 PM	1.78	0.52	1.15	-0.11	0.52	-0.74	GEOID99   	0.47	0.47
ME16-06	0.2943726	2011	1/1/2011 12:00:00 AM	12/31/2011 11:00:00 PM	1.48	0.4	0.99	-0.27	0.22	-0.86	GEOID99   	0.41	0.41
ME16-06	0.2366428	2012	1/1/2012 12:00:00 AM	12/31/2012 11:00:00 PM	1.65	0.71	1.22	-0.04	0.39	-0.55	GEOID99   	0.37	0.37
PO06-01	0.1106111	1998	1/1/1998 12:00:00 AM	12/31/1998 11:00:00 PM	1.59	0	0.77	0.11	0.93	-0.66	GEOID99   	0.66	0.66
PO06-01	0.1661265	1999	1/1/1999 12:00:00 AM	12/31/1999 11:00:00 PM	1.12	0.14	0.64	-0.02	0.46	-0.52	GEOID99   	0.42	0.42
PO06-01	0.1642478	2000	1/1/2000 12:00:00 AM	12/31/2000 11:00:00 PM	1.1	-0.1	0.5	-0.16	0.44	-0.76	GEOID99   	0.48	0.48
PO06-01	0.1655608	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.2	-0.08	0.62	-0.04	0.54	-0.74	GEOID99   	0.53	0.53
PO06-01	0.1542989	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.43	0.08	0.78	0.12	0.77	-0.58	GEOID99   	0.55	0.55
PO06-01	0.1454637	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.45	0.05	0.79	0.13	0.79	-0.61	GEOID99   	0.56	0.56
PO06-01	0.1494668	2004	1/1/2004 12:00:00 AM	12/31/2004 11:00:00 PM	1.5	0.16	0.79	0.13	0.84	-0.5	GEOID99   	0.55	0.55
PO06-03	0.02421213	1998	1/1/1998 12:00:00 AM	12/31/1998 11:00:00 PM	1.72	0.13	0.81	0.02	0.93	-0.66	GEOID99   	0.66	0.66
PO06-06	0.2845476	1999	1/1/1999 12:00:00 AM	12/31/1999 11:00:00 PM	1.37	0.25	0.82	-0.19	0.36	-0.76	GEOID99   	0.46	0.46
PO06-06	0.2521638	2000	1/1/2000 12:00:00 AM	12/31/2000 11:00:00 PM	1.24	-0.16	0.6	-0.41	0.23	-1.17	GEOID99   	0.57	0.57
PO06-06	0.2715608	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.45	0.04	0.8	-0.21	0.44	-0.97	GEOID99   	0.56	0.56
PO06-06	0.2653585	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.77	0.25	1.03	0.02	0.76	-0.76	GEOID99   	0.68	0.68
PO06-06	0.2722609	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.72	0.18	0.98	-0.03	0.71	-0.83	GEOID99   	0.61	0.61
PO06-06	0.2776209	2004	1/1/2004 12:00:00 AM	12/31/2004 11:00:00 PM	1.77	0.29	1	-0.02	0.76	-0.73	GEOID99   	0.64	0.64
PO06-11	0.1229928	1998	1/1/1998 12:00:00 AM	12/31/1998 11:00:00 PM	1.55	-0.05	0.73	-0.1	0.72	-0.88	GEOID99   	0.67	0.67
PO06-11	0.1375581	1999	1/1/1999 12:00:00 AM	12/31/1999 11:00:00 PM	1.16	0.12	0.62	-0.21	0.33	-0.71	GEOID99   	0.44	0.44
PO06-11	0.1466531	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.26	0.2	0.79	-0.04	0.43	-0.63	GEOID99   	0.45	0.45
PO06-11	0.1325168	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.43	0.16	0.79	-0.04	0.6	-0.67	GEOID99   	0.5	0.5
PO06-11	0.1382653	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.48	0.1	0.82	-0.01	0.65	-0.73	GEOID99   	0.56	0.56
PO06-11	0.1418482	2004	1/1/2004 12:00:00 AM	12/31/2004 11:00:00 PM	1.51	0.2	0.83	0	0.68	-0.63	GEOID99   	0.58	0.58
PO06-60	0.4530225	1999	1/1/1999 12:00:00 AM	12/31/1999 11:00:00 PM	1.21	-0.31	0.51	-0.71	-0.01	-1.53	GEOID99   	0.59	0.59
PO06-60	0.4527994	2000	1/1/2000 12:00:00 AM	12/31/2000 11:00:00 PM	1.15	-0.34	0.42	-0.8	-0.07	-1.56	GEOID99   	0.56	0.56
PO06-60	0.2502654	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.32	0.32	0.88	-0.34	0.1	-0.9	GEOID99   	0.42	0.42
PO06-60	0.2596227	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.62	0.29	0.99	-0.23	0.4	-0.93	GEOID99   	0.67	0.67
PO06-60	0.2775361	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.56	0.26	0.95	-0.27	0.34	-0.96	GEOID99   	0.53	0.53
PO06-60	0.3276145	2004	1/1/2004 12:00:00 AM	12/31/2004 11:00:00 PM	1.56	0.27	0.91	-0.31	0.34	-0.95	GEOID99   	0.56	0.56
PO17-43	0.0375911	1998	1/1/1998 12:00:00 AM	12/31/1998 11:00:00 PM	1.78	0.22	1.03	0.03	0.78	-0.78		0.71	0.71
PO17-43	0.02566767	1999	1/1/1999 12:00:00 AM	12/31/1999 11:00:00 PM	1.46	0.42	0.96	-0.06	0.44	-0.6		0.4	0.4
PO17-43	0.04458274	2000	1/1/2000 12:00:00 AM	12/31/2000 11:00:00 PM	1.5	0.35	0.91	-0.11	0.48	-0.67		0.46	0.46
PO17-43	0.06453173	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.63	0.51	1.08	0.05	0.61	-0.51		0.47	0.47
PO17-43	0.07010012	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.96	0.49	1.24	0.22	0.94	-0.53		0.68	0.68
PO17-44R	0.1160711	1998	1/1/1998 12:34:00 AM	12/31/1998 11:00:00 PM	1.89	0.09	0.97	-0.05	0.87	-0.93		0.75	0.75
PO17-44R	0.1134149	1999	1/1/1999 12:00:00 AM	12/31/1999 11:00:00 PM	1.55	0.26	0.88	-0.12	0.55	-0.74		0.5	0.5
PO17-44R	0.09904283	2000	1/1/2000 12:00:00 AM	12/31/2000 11:00:00 PM	1.28	0.12	0.67	-0.33	0.28	-0.88		0.45	0.45
PO17-44R	0.1062866	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.7	0.27	0.97	-0.05	0.7	-0.76		0.55	0.55
PO17-44R	0.1115022	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.81	0.31	1.06	0.06	0.81	-0.69		0.68	0.68
PO24-01	0.05099209	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.07	-0.1	0.54	-0.18	0.35	-0.82	GEOID99   	0.48	0.48
PO24-01	0.09419519	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.28	0.25	0.77	0.05	0.56	-0.47	GEOID99   	0.43	0.43
PO24-01	0.149021	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.34	-0.08	0.63	-0.09	0.62	-0.8	GEOID99   	0.54	0.54
PO24-01	0.07259528	2004	1/1/2004 12:00:00 AM	12/31/2004 11:00:00 PM	1.47	0.17	0.9	0.18	0.75	-0.55	GEOID99   	0.64	0.64
PO24-01	0.2036672	2006	1/1/2006 12:00:00 AM	12/31/2006 11:00:00 PM	0.7	-0.49	0.11	-0.61	-0.02	-1.21	GEOID99   	0.46	0.46
PO24-01	0.1437171	2007	1/1/2007 12:00:00 AM	12/31/2007 11:00:00 PM	1.09	-0.42	0.29	-0.43	0.37	-1.14	GEOID99   	0.58	0.58
PO24-01	0.2020025	2008	1/1/2008 12:00:00 AM	12/31/2008 11:00:00 PM	1.24	-0.26	0.41	-0.31	0.52	-0.98	GEOID99   	0.73	0.73
PO24-01	0.1381678	2009	1/1/2009 12:00:00 AM	12/31/2009 11:00:00 PM	1.38	-0.35	0.51	-0.21	0.66	-1.07	GEOID99   	0.71	0.71
PO24-01	0.1157113	2010	1/1/2010 12:00:00 AM	12/31/2010 11:00:00 PM	1.16	-0.33	0.33	-0.39	0.44	-1.05	GEOID99   	0.56	0.56
PO24-02	0.7935988	2010	1/1/2010 12:00:00 AM	12/31/2010 11:00:00 PM	1.49	-0.54	0.48	-0.47	0.48	-1.43	GEOID99   	0.78	0.74
PO24-02	0.7990034	2011	1/1/2011 12:00:00 AM	12/31/2011 11:00:00 PM	1.41	-0.43	0.53	-0.65	0.23	-1.61	GEOID99   	0.75	0.75
PO24-02	0.8347701	2012	1/1/2012 12:00:00 AM	12/31/2012 11:00:00 PM	1.6	-0.2	0.74	-0.44	0.42	-1.38	GEOID99   	0.75	0.75
PO24-03	0.2674241	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.24	0.02	0.7	-0.12	0.42	-0.8	GEOID99   	0.48	0.48
PO24-03	0.2915527	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.54	0.1	0.89	0.07	0.72	-0.72	GEOID99   	0.7	0.7
PO24-03	0.2437625	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.49	0.02	0.8	-0.02	0.67	-0.79	GEOID99   	0.54	0.54
PO24-03	0.28992	2004	1/1/2004 12:00:00 AM	12/31/2004 11:00:00 PM	1.47	0.18	0.89	0.32	0.9	-0.39	GEOID99   	0.61	0.61
PO24-03	0.3624589	2006	1/1/2006 12:00:00 AM	12/31/2006 11:00:00 PM	1.14	0.04	0.61	0.04	0.57	-0.53	GEOID99   	0.42	0.42
PO24-03	0.3355739	2007	1/1/2007 12:00:00 AM	12/31/2007 11:00:00 PM	1.43	0.1	0.75	0.18	0.86	-0.47	GEOID99   	0.49	0.49
PO24-03	0.3567635	2008	1/1/2008 12:00:00 AM	12/31/2008 11:00:00 PM	1.31	0.08	0.71	0.14	0.74	-0.49	GEOID99   	0.49	0.49
PO24-03	0.2895478	2009	1/1/2009 12:00:00 AM	12/31/2009 11:00:00 PM	1.62	0.11	0.86	0.29	1.05	-0.46	GEOID99   	0.58	0.58
PO24-03	0.2842886	2010	1/1/2010 12:00:00 AM	12/31/2010 11:00:00 PM	1.48	0.03	0.78	0.21	0.91	-0.54	GEOID99   	0.54	0.54
PO24-04	0.566101	2004	1/1/2004 12:00:00 AM	12/31/2004 11:00:00 PM	1.54	-0.11	0.74	0.89	1.77	0.05	GEOID99   	0.74	0.8
PO24-04	0.5795182	2005	1/1/2005 12:00:00 AM	12/31/2005 11:00:00 PM	1.38	-0.06	0.7	0.67	1.49	-0.19	GEOID99   	0.6	0.65
PO24-05	0.05100493	2001	1/1/2001 12:00:00 AM	12/31/2001 11:00:00 PM	1.12	-0.01	0.61	-0.1	0.41	-0.72	GEOID99   	0.47	0.47
PO24-05	0.07099067	2002	1/1/2002 12:00:00 AM	12/31/2002 11:00:00 PM	1.44	0.14	0.82	0.11	0.73	-0.57	GEOID99   	0.65	0.65
PO24-05	0.0989214	2003	1/1/2003 12:00:00 AM	12/31/2003 11:00:00 PM	1.41	-0.03	0.7	-0.01	0.7	-0.74	GEOID99   	0.55	0.55
